month,trip_duration_sec,start_station_id,start_station_name,end_station_id,end_station_name,bike_id,user_type,member_birth_year,member_gender
January,161,3,Powell St BART Station (Market St at 4th St),324,Union Square (Powell St at Post St),4609,Subscriber,1993,Male
January,252,343,Bryant St at 2nd St,363,Salesforce Transit Center (Natoma St at 2nd St),2900,Subscriber,1984,Male
January,612,351,10th St at University Ave,238,MLK Jr Way at University Ave,1874,Customer,1992,Male
January,247,102,Irwin St at 8th St,92,Mission Bay Kids Park,5036,Subscriber,1984,Male
January,596,255,Virginia St at Shattuck Ave,257,Fifth St at Delaware St,5161,Subscriber,1979,Female
January,253,80,Townsend St at 5th St,89,Division St at Potrero Ave,311,Subscriber,1989,Male
January,666,255,Virginia St at Shattuck Ave,257,Fifth St at Delaware St,5061,Subscriber,1978,Male
January,267,50,2nd St at Townsend St,81,Berry St at 4th St,4964,Subscriber,1993,Female
January,159,47,4th St at Harrison St,62,Victoria Manalo Draves Park,5280,Subscriber,1996,Male
January,1202,377,Fell St at Stanyan St,3,Powell St BART Station (Market St at 4th St),4575,Subscriber,1952,Other
January,236,304,Jackson St at 5th St,292,Empire St at 1st St,4231,Subscriber,1957,Male
January,380,61,Howard St at 8th St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),2567,Customer,,
January,413,86,Market St at Dolores St,58,Market St at 10th St,4749,Subscriber,1983,Male
January,398,107,17th St at Dolores St,76,McCoppin St at Valencia St,2821,Subscriber,1986,Female
January,837,175,49th St at Telegraph Ave,171,Rockridge BART Station,287,Subscriber,1991,Male
January,1173,15,San Francisco Ferry Building (Harry Bridges Plaza),64,5th St at Brannan St,4911,Subscriber,1996,Male
January,4052,5,Powell St BART Station (Market St at 5th St),21,Montgomery St BART Station (Market St at 2nd St),5243,Subscriber,1997,Male
January,418,197,El Embarcadero at Grand Ave,195,Bay Pl at Vernon St,1542,Subscriber,1954,Male
January,247,85,Church St at Duboce Ave,97,14th St at Mission St,3660,Subscriber,1972,Male
January,647,271,San Pablo Park,252,Channing Way at Shattuck Ave,4882,Subscriber,1992,Male
January,1116,95,Sanchez St at 15th St,105,16th St at Prosper St,4939,Subscriber,1971,Male
January,1505,345,Hubbell St at 16th St,380,Masonic Ave at Turk St,4442,Subscriber,1994,Male
January,1537,345,Hubbell St at 16th St,380,Masonic Ave at Turk St,4745,Subscriber,1994,Male
January,293,139,Garfield Square (25th St at Harrison St),125,20th St at Bryant St,4317,Customer,1974,Female
January,389,16,Steuart St at Market St,10,Washington St at Kearny St,5402,Subscriber,1982,Female
January,1976,60,8th St at Ringold St,85,Church St at Duboce Ave,2167,Subscriber,1981,Male
January,173,132,24th St at Chattanooga St,134,Valencia St at 24th St,5371,Subscriber,1991,Male
January,594,284,Yerba Buena Center for the Arts (Howard St at 3rd St),17,Embarcadero BART Station (Beale St at Market St),5318,Subscriber,1999,Male
January,440,87,Folsom St at 13th St,321,5th St at Folsom,5034,Subscriber,1987,Female
January,1237,349,Howard St at Mary St,15,San Francisco Ferry Building (Harry Bridges Plaza),5120,Subscriber,1985,Female
January,469,64,5th St at Brannan St,364,China Basin St at 3rd St,1511,Subscriber,1992,Female
January,1221,134,Valencia St at 24th St,31,Raymond Kimbell Playground,3303,Subscriber,1993,Male
January,526,139,Garfield Square (25th St at Harrison St),99,Folsom St at 15th St,3484,Subscriber,1971,Male
January,1232,134,Valencia St at 24th St,31,Raymond Kimbell Playground,3288,Subscriber,1992,Female
January,129,42,San Francisco City Hall (Polk St at Grove St),41,Golden Gate Ave at Polk St,5292,Subscriber,1979,Male
January,4024,377,Fell St at Stanyan St,377,Fell St at Stanyan St,5491,Customer,1992,Female
January,701,249,Russell St at College Ave,246,Berkeley Civic Center,1359,Subscriber,1978,Male
January,1143,349,Howard St at Mary St,15,San Francisco Ferry Building (Harry Bridges Plaza),5458,Subscriber,1978,Male
January,416,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,2857,Subscriber,1987,Other
January,4112,377,Fell St at Stanyan St,377,Fell St at Stanyan St,5460,Customer,1992,Male
January,580,276,Julian St at The Alameda,341,Fountain Alley at S 2nd St,3779,Subscriber,1994,Male
January,291,91,Berry St at King St,81,Berry St at 4th St,5322,Subscriber,1990,Female
January,330,318,San Carlos St at Market St,318,San Carlos St at Market St,4053,Subscriber,1995,Male
January,246,268,Ellsworth St at Russell St,241,Ashby BART Station,3276,Subscriber,1974,Male
January,76,80,Townsend St at 5th St,80,Townsend St at 5th St,1004,Subscriber,1989,Male
January,1003,140,Cesar Chavez St at Dolores St,119,18th St at Noe St,2522,Customer,1985,Female
January,1361,169,Bushrod Park,196,Grand Ave at Perkins St,3590,Subscriber,,
January,1194,209,45th St at MLK Jr Way,188,Dover St at 57th St,3609,Subscriber,1965,Female
January,880,373,Potrero del Sol Park (25th St at Utah St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),5218,Customer,1997,Male
January,297,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),3,Powell St BART Station (Market St at 4th St),4337,Subscriber,1988,Female
January,1198,11,Davis St at Jackson St,88,11th St at Bryant St,3377,Subscriber,1961,Male
January,663,64,5th St at Brannan St,112,Harrison St at 17th St,4972,Subscriber,1997,Female
January,540,43,San Francisco Public Library (Grove St at Hyde St),17,Embarcadero BART Station (Beale St at Market St),5288,Subscriber,1994,Male
January,585,64,5th St at Brannan St,112,Harrison St at 17th St,1931,Subscriber,1993,Male
January,333,104,4th St at 16th St,130,22nd St Caltrain Station,4958,Subscriber,1983,Female
January,830,282,Market St at Park St,291,Autumn Parkway at Coleman Ave,1840,Subscriber,1994,Male
January,659,151,53rd St at Hollis St,270,Ninth St at Heinz Ave,3213,Subscriber,1990,Female
January,136,99,Folsom St at 15th St,87,Folsom St at 13th St,793,Subscriber,1986,Female
January,932,86,Market St at Dolores St,118,Eureka Valley Recreation Center,4624,Subscriber,,
January,287,99,Folsom St at 15th St,87,Folsom St at 13th St,181,Subscriber,1979,Male
January,664,321,5th St at Folsom,9,Broadway at Battery St,1458,Subscriber,1991,Male
January,702,324,Union Square (Powell St at Post St),28,The Embarcadero at Bryant St,4802,Subscriber,1990,Female
January,2303,24,Spear St at Folsom St,89,Division St at Potrero Ave,4987,Subscriber,1974,Other
January,2300,24,Spear St at Folsom St,89,Division St at Potrero Ave,5000,Subscriber,1974,Female
January,330,13,Commercial St at Montgomery St,25,Howard St at 2nd St,4318,Subscriber,1996,Male
January,361,230,14th St at Mandela Pkwy,7,Frank H Ogawa Plaza,5510,Subscriber,1987,Male
January,344,221,6th Ave at E 12th St (Temporary Location),200,2nd Ave at E 18th St,5156,Subscriber,1993,Female
January,317,262,West St at University Ave,257,Fifth St at Delaware St,5192,Subscriber,1979,Male
January,1478,109,17th St at Valencia St,53,Grove St at Divisadero,3390,Customer,1976,Female
January,722,312,San Jose Diridon Station,281,9th St at San Fernando St,3793,Subscriber,1996,Male
January,250,219,Marston Campbell Park,7,Frank H Ogawa Plaza,5361,Subscriber,1987,Male
January,2514,262,West St at University Ave,245,Downtown Berkeley BART,3229,Customer,,
January,728,312,San Jose Diridon Station,281,9th St at San Fernando St,3985,Subscriber,1996,Male
January,1741,109,17th St at Valencia St,53,Grove St at Divisadero,4751,Customer,1976,Female
January,316,20,Mechanics Monument Plaza (Market St at Bush St),5,Powell St BART Station (Market St at 5th St),5475,Subscriber,1981,Female
January,430,22,Howard St at Beale St,19,Post St at Kearny St,1777,Subscriber,1979,Female
January,682,189,Genoa St at 55th St,211,Broadway at 40th St,4477,Subscriber,1991,Female
January,482,159,24th St at Market St,181,Grand Ave at Webster St,3266,Subscriber,1990,Other
January,1227,70,Central Ave at Fell St,37,2nd St at Folsom St,5122,Subscriber,1990,Male
January,477,159,24th St at Market St,181,Grand Ave at Webster St,3292,Subscriber,1965,Male
January,882,36,Folsom St at 3rd St,355,23rd St at Tennessee St,4610,Subscriber,1989,Male
January,495,104,4th St at 16th St,114,Rhode Island St at 17th St,1396,Subscriber,1977,Female
January,1622,90,Townsend St at 7th St,377,Fell St at Stanyan St,5346,Customer,1991,Male
January,411,90,Townsend St at 7th St,81,Berry St at 4th St,4726,Subscriber,1992,Male
January,623,312,San Jose Diridon Station,281,9th St at San Fernando St,3785,Subscriber,1991,Male
January,386,85,Church St at Duboce Ave,223,16th St Mission BART Station 2,1700,Subscriber,1964,Other
January,535,296,5th St at Virginia St,318,San Carlos St at Market St,3859,Subscriber,1995,Male
January,506,124,19th St at Florida St,42,San Francisco City Hall (Polk St at Grove St),5292,Subscriber,1991,Other
January,676,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,4951,Subscriber,1989,Male
January,312,381,20th St at Dolores St,223,16th St Mission BART Station 2,3135,Customer,1984,Male
January,1102,15,San Francisco Ferry Building (Harry Bridges Plaza),8,The Embarcadero at Vallejo St,5173,Subscriber,1979,Male
January,173,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),80,Townsend St at 5th St,1004,Subscriber,1980,Female
January,153,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),80,Townsend St at 5th St,2125,Subscriber,1978,Other
January,1071,20,Mechanics Monument Plaza (Market St at Bush St),371,Lombard St at Columbus Ave,1127,Customer,,
January,161,62,Victoria Manalo Draves Park,47,4th St at Harrison St,5280,Subscriber,1996,Male
January,684,64,5th St at Brannan St,3,Powell St BART Station (Market St at 4th St),2559,Subscriber,,
January,285,28,The Embarcadero at Bryant St,49,S Park St at 3rd St,1908,Subscriber,1987,Male
January,624,11,Davis St at Jackson St,6,The Embarcadero at Sansome St,5253,Subscriber,1996,Male
January,347,248,Telegraph Ave at Ashby Ave,340,Harmon St at Adeline St,3353,Subscriber,1977,Male
January,1026,223,16th St Mission BART Station 2,16,Steuart St at Market St,5402,Subscriber,1991,Female
January,229,92,Mission Bay Kids Park,104,4th St at 16th St,4626,Subscriber,1983,Female
January,213,58,Market St at 10th St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5399,Subscriber,1963,Male
January,930,70,Central Ave at Fell St,3,Powell St BART Station (Market St at 4th St),5018,Subscriber,,
January,854,370,Jones St at Post St,139,Garfield Square (25th St at Harrison St),4317,Subscriber,1987,Male
January,861,202,Washington St at 8th St,210,45th St at Manila,4775,Subscriber,1982,Male
January,812,363,Salesforce Transit Center (Natoma St at 2nd St),114,Rhode Island St at 17th St,5301,Subscriber,1985,Female
January,265,296,5th St at Virginia St,317,San Salvador St at 9th St,4061,Subscriber,1996,Female
January,276,37,2nd St at Folsom St,17,Embarcadero BART Station (Beale St at Market St),4641,Subscriber,1988,Male
January,2331,250,North Berkeley BART Station,160,West Oakland BART Station,5511,Subscriber,1973,Male
January,1643,385,Woolsey St at Sacramento St,148,Horton St at 40th St,553,Subscriber,1990,Male
January,480,253,Haste St at College Ave,166,College Ave at Alcatraz Ave,542,Subscriber,1998,Female
January,279,148,Horton St at 40th St,155,Emeryville Public Market,5443,Subscriber,1985,Male
January,489,61,Howard St at 8th St,64,5th St at Brannan St,2413,Subscriber,1991,Male
January,475,253,Haste St at College Ave,166,College Ave at Alcatraz Ave,3272,Subscriber,1997,Male
January,1173,146,30th St at San Jose Ave,3,Powell St BART Station (Market St at 4th St),4937,Customer,1965,Male
January,4243,6,The Embarcadero at Sansome St,371,Lombard St at Columbus Ave,5070,Subscriber,,
January,545,324,Union Square (Powell St at Post St),43,San Francisco Public Library (Grove St at Hyde St),4846,Subscriber,1994,Male
January,143,64,5th St at Brannan St,64,5th St at Brannan St,4972,Subscriber,1993,Male
January,4236,6,The Embarcadero at Sansome St,371,Lombard St at Columbus Ave,5417,Subscriber,,
January,272,89,Division St at Potrero Ave,125,20th St at Bryant St,5409,Subscriber,1994,Male
January,336,55,Webster St at Grove St,33,Golden Gate Ave at Hyde St,5541,Subscriber,1986,Female
January,706,5,Powell St BART Station (Market St at 5th St),74,Laguna St at Hayes St,1839,Subscriber,1982,Female
January,119,123,Folsom St at 19th St,110,17th & Folsom Street Park (17th St at Folsom St),2531,Subscriber,1987,Female
January,740,265,Ninth St at Parker St,244,Shattuck Ave at Hearst Ave,5106,Subscriber,1983,Male
January,402,11,Davis St at Jackson St,5,Powell St BART Station (Market St at 5th St),5389,Subscriber,1996,Male
January,825,271,San Pablo Park,256,Hearst Ave at Euclid Ave,4666,Subscriber,1988,Male
January,879,114,Rhode Island St at 17th St,3,Powell St BART Station (Market St at 4th St),5540,Subscriber,1988,Male
January,1365,336,Potrero Ave and Mariposa St,95,Sanchez St at 15th St,3708,Customer,1989,Female
January,1339,336,Potrero Ave and Mariposa St,95,Sanchez St at 15th St,1784,Customer,1989,Female
January,257,218,DeFremery Park,160,West Oakland BART Station,5512,Subscriber,1980,Male
January,197,112,Harrison St at 17th St,125,20th St at Bryant St,4657,Subscriber,1991,Female
January,450,370,Jones St at Post St,21,Montgomery St BART Station (Market St at 2nd St),4733,Subscriber,1991,Male
January,269,112,Harrison St at 17th St,125,20th St at Bryant St,5055,Subscriber,1995,Female
January,792,223,16th St Mission BART Station 2,30,San Francisco Caltrain (Townsend St at 4th St),4761,Subscriber,1979,Male
January,1654,141,Valencia St at Cesar Chavez St,22,Howard St at Beale St,5226,Subscriber,1974,Male
January,178,321,5th St at Folsom,36,Folsom St at 3rd St,5505,Subscriber,1991,Male
January,446,196,Grand Ave at Perkins St,182,19th Street BART Station,2219,Subscriber,1944,Male
January,94,282,Market St at Park St,282,Market St at Park St,3895,Subscriber,1994,Male
January,118,64,5th St at Brannan St,79,7th St at Brannan St,5488,Subscriber,1986,Male
January,441,50,2nd St at Townsend St,15,San Francisco Ferry Building (Harry Bridges Plaza),5577,Subscriber,1984,Male
January,995,5,Powell St BART Station (Market St at 5th St),16,Steuart St at Market St,4343,Subscriber,1985,Male
January,114,108,16th St Mission BART,122,19th St at Mission St,4320,Subscriber,1990,Male
January,679,368,Myrtle St at Polk St,350,8th St at Brannan St,5011,Subscriber,1990,Male
January,829,133,Valencia St at 22nd St,104,4th St at 16th St,5008,Subscriber,1980,Other
January,372,74,Laguna St at Hayes St,96,Dolores St at 15th St,2727,Subscriber,1989,Male
January,945,73,Pierce St at Haight St,17,Embarcadero BART Station (Beale St at Market St),4875,Subscriber,1988,Male
January,78,282,Market St at Park St,282,Market St at Park St,3881,Subscriber,1994,Male
January,215,236,Market St at 8th St,160,West Oakland BART Station,4898,Subscriber,1979,Male
January,388,245,Downtown Berkeley BART,239,Bancroft Way at Telegraph Ave,5516,Subscriber,1979,Male
January,589,144,Precita Park,112,Harrison St at 17th St,1684,Subscriber,1987,Male
January,220,64,5th St at Brannan St,64,5th St at Brannan St,1024,Subscriber,,
January,1212,4,Cyril Magnin St at Ellis St,124,19th St at Florida St,4611,Customer,,
January,567,144,Precita Park,112,Harrison St at 17th St,2321,Customer,1985,Female
January,346,252,Channing Way at Shattuck Ave,243,Bancroft Way at College Ave,4679,Customer,1987,Male
January,1178,4,Cyril Magnin St at Ellis St,124,19th St at Florida St,5565,Customer,,
January,1181,4,Cyril Magnin St at Ellis St,124,19th St at Florida St,4377,Customer,,
January,1152,4,Cyril Magnin St at Ellis St,124,19th St at Florida St,5292,Customer,,
January,497,59,S Van Ness Ave at Market St,3,Powell St BART Station (Market St at 4th St),1191,Subscriber,1977,Male
January,175,248,Telegraph Ave at Ashby Ave,248,Telegraph Ave at Ashby Ave,3353,Subscriber,1977,Male
January,999,138,Jersey St at Church St,81,Berry St at 4th St,4644,Subscriber,1970,Male
January,245,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),4911,Subscriber,1996,Male
January,73,31,Raymond Kimbell Playground,31,Raymond Kimbell Playground,4712,Customer,1963,Male
January,907,212,Mosswood Park,193,Grand Ave at Santa Clara Ave,349,Subscriber,1980,Male
January,388,162,Franklin St at 9th St,233,4th Ave at E 12th St (Temporary Location),5429,Subscriber,1993,Female
